time,X,Y,Z,E1,E2,LP,RS,WS,MPT,MPA,MPW,LOAD,CONTACT,Real_WS,BEAD_NUMBER,LASER_ON,GET_WORKING_DISTANCE,WD
01_09_10_42_54_342,54.55,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.45197,0.0,2,False,True,
01_09_10_42_54_353,54.55,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.67774,0.34487,0.0,2,False,True,
01_09_10_42_54_362,54.55,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.37971,0.0,2,False,True,
01_09_10_42_54_376,54.55,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.6687,0.41842,0.0,2,False,True,
01_09_10_42_54_394,54.55,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66612,0.3552,0.0,2,False,True,
01_09_10_42_54_405,54.55,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.48036,0.0,2,False,True,
01_09_10_42_54_414,54.55,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.48036,0.0,2,False,True,
01_09_10_42_54_431,54.55,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.48036,0.0,2,False,True,
01_09_10_42_54_438,55.98,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66612,0.38487,0.0,2,False,True,
01_09_10_42_54_446,55.98,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66612,0.34487,0.0,2,False,True,
01_09_10_42_54_454,55.98,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67128,0.46874,0.0,2,False,True,
01_09_10_42_54_474,55.98,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66999,0.41584,0.0,2,False,True,
01_09_10_42_54_487,55.98,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.65451,0.44681,0.0,2,False,True,
01_09_10_42_54_500,55.98,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66483,0.33197,0.0,2,False,True,
01_09_10_42_54_507,55.98,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.47906,0.0,2,False,True,
01_09_10_42_54_521,55.98,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.40423,0.0,2,False,True,
01_09_10_42_54_535,55.98,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.43132,0.0,2,False,True,
01_09_10_42_54_562,56.95,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.4481,0.0,2,False,True,
01_09_10_42_54_562,56.95,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.4481,0.0,2,False,True,
01_09_10_42_54_585,56.95,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.6687,0.39261,0.0,2,False,True,
01_09_10_42_54_593,56.95,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.6687,0.39261,0.0,2,False,True,
01_09_10_42_54_602,56.95,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66612,0.38358,0.0,2,False,True,
01_09_10_42_54_610,56.95,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66612,0.38358,0.0,2,False,True,
01_09_10_42_54_629,56.95,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67128,0.46874,0.0,2,False,True,
01_09_10_42_54_640,57.91,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66741,0.45197,0.0,2,False,True,
01_09_10_42_54_649,57.91,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67257,0.35003,0.0,2,False,True,
01_09_10_42_54_658,57.91,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66354,0.49713,0.0,2,False,True,
01_09_10_42_54_670,57.91,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66741,0.37584,0.0,2,False,True,
01_09_10_42_54_678,57.91,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67128,0.41584,0.0,2,False,True,
01_09_10_42_54_693,57.91,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.34229,0.0,2,False,True,
01_09_10_42_54_705,57.91,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67128,0.48036,0.0,2,False,True,
01_09_10_42_54_714,57.91,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66483,0.36165,0.0,2,False,True,
01_09_10_42_54_730,57.91,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66612,0.4081,0.0,2,False,True,
01_09_10_42_54_740,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66999,0.34229,0.0,2,False,True,
01_09_10_42_54_748,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66354,0.52552,0.0,2,False,True,
01_09_10_42_54_756,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66354,0.52552,0.0,2,False,True,
01_09_10_42_54_764,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.35778,0.0,2,False,True,
01_09_10_42_54_774,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66354,0.44552,0.0,2,False,True,
01_09_10_42_54_790,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.67386,0.39003,0.0,2,False,True,
01_09_10_42_54_801,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.67386,0.39003,0.0,2,False,True,
01_09_10_42_54_809,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66999,0.3952,0.0,2,False,True,
01_09_10_42_54_817,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66612,0.42874,0.0,2,False,True,
01_09_10_42_54_826,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66612,0.42874,0.0,2,False,True,
01_09_10_42_54_844,58.86,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.38616,0.0,2,False,True,
01_09_10_42_54_867,59.83,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.38616,0.0,2,False,True,
01_09_10_42_54_867,59.83,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.38616,0.0,2,False,True,
01_09_10_42_54_882,59.83,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.38616,0.0,2,False,True,
01_09_10_42_54_890,59.83,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.38616,0.0,2,False,True,
01_09_10_42_54_908,59.83,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67774,0.50745,0.0,2,False,True,
01_09_10_42_54_916,59.83,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66999,0.37713,0.0,2,False,True,
01_09_10_42_54_926,59.83,83.34,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66354,0.43648,0.0,2,False,True,
01_09_10_42_54_950,60.79,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.35262,0.0,2,False,True,
01_09_10_42_54_958,60.79,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66612,0.3552,0.0,2,False,True,
01_09_10_42_54_967,60.79,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66612,0.3552,0.0,2,False,True,
01_09_10_42_54_975,60.79,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66612,0.45068,0.0,2,False,True,
01_09_10_42_54_992,60.79,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66096,0.35003,0.0,2,False,True,
01_09_10_42_55_014,60.79,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67386,0.47261,0.0,2,False,True,
01_09_10_42_55_028,60.79,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67386,0.47261,0.0,2,False,True,
01_09_10_42_55_036,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.41584,0.0,2,False,True,
01_09_10_42_55_046,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67386,0.47132,0.0,2,False,True,
01_09_10_42_55_055,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.461,0.0,2,False,True,
01_09_10_42_55_073,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.46358,0.0,2,False,True,
01_09_10_42_55_081,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66741,0.4339,0.0,2,False,True,
01_09_10_42_55_099,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66483,0.31262,0.0,2,False,True,
01_09_10_42_55_108,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.35778,0.0,2,False,True,
01_09_10_42_55_116,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.35778,0.0,2,False,True,
01_09_10_42_55_124,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.43003,0.0,2,False,True,
01_09_10_42_55_142,61.75,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.32294,0.0,2,False,True,
01_09_10_42_55_166,63.07,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66999,0.49842,0.0,2,False,True,
01_09_10_42_55_178,63.07,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66999,0.49842,0.0,2,False,True,
01_09_10_42_55_194,63.07,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.33197,0.0,2,False,True,
01_09_10_42_55_194,63.07,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.33197,0.0,2,False,True,
01_09_10_42_55_217,63.07,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.37455,0.0,2,False,True,
01_09_10_42_55_225,63.07,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.40552,0.0,2,False,True,
01_09_10_42_55_243,63.07,83.33,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67386,0.47132,0.0,2,False,True,
01_09_10_42_55_251,64.03,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.67386,0.47132,0.0,2,False,True,
01_09_10_42_55_267,64.03,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.68032,0.46358,0.0,2,False,True,
01_09_10_42_55_279,64.03,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.68032,0.46358,0.0,2,False,True,
01_09_10_42_55_288,64.03,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66741,0.34745,0.0,2,False,True,
01_09_10_42_55_325,64.03,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.461,0.0,2,False,True,
01_09_10_42_55_334,64.03,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66612,0.34616,0.0,2,False,True,
01_09_10_42_55_342,64.98,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.3681,0.0,2,False,True,
01_09_10_42_55_350,64.98,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.67516,0.42616,0.0,2,False,True,
01_09_10_42_55_361,64.98,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.37326,0.0,2,False,True,
01_09_10_42_55_373,64.98,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.37326,0.0,2,False,True,
01_09_10_42_55_381,64.98,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66483,0.46874,0.0,2,False,True,
01_09_10_42_55_398,64.98,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66483,0.34229,0.0,2,False,True,
01_09_10_42_55_407,64.98,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.67386,0.50358,0.0,2,False,True,
01_09_10_42_55_415,64.98,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.38229,0.0,2,False,True,
01_09_10_42_55_439,64.98,83.33,-2.95,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66999,0.46874,0.0,2,False,True,
01_09_10_42_55_448,65.86,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.45971,0.0,2,False,True,
01_09_10_42_55_463,65.86,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66483,0.35133,0.0,2,False,True,
01_09_10_42_55_489,65.86,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66612,0.4739,0.0,2,False,True,
01_09_10_42_55_496,65.86,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66741,0.34745,0.0,2,False,True,
01_09_10_42_55_506,65.86,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66999,0.4881,0.0,2,False,True,
01_09_10_42_55_519,65.86,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66612,0.35262,0.0,2,False,True,
01_09_10_42_55_534,65.86,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66999,0.48423,0.0,2,False,True,
01_09_10_42_55_544,65.86,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.35003,0.0,2,False,True,
01_09_10_42_55_544,65.86,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.35003,0.0,2,False,True,
01_09_10_42_55_552,66.91,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66225,0.47261,0.0,2,False,True,
01_09_10_42_55_570,66.91,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.66741,0.41842,0.0,2,False,True,
01_09_10_42_55_582,66.91,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.68548,0.48036,0.0,2,False,True,
01_09_10_42_55_590,66.91,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.68548,0.48036,0.0,2,False,True,
01_09_10_42_55_610,66.91,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.51717,0.0,0.0,2.67128,0.341,0.0,2,False,True,
01_09_10_42_55_625,66.91,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.66612,0.37068,0.0,2,False,True,
01_09_10_42_55_633,66.91,83.34,-2.96,0.0,358.0,2800,0.010000000707805157,13107,706.25911,0.0,0.0,2.6687,0.42616,0.0,2,False,True,
01_09_10_42_55_642,67.86,83.33,-2.95,0.0,358.0,2800,0.009678869508206844,13107,706.25911,0.0,0.0,2.66612,0.47648,0.0,2,False,True,
01_09_10_42_55_651,67.86,83.33,-2.95,0.0,358.0,2800,0.009678869508206844,13107,706.25911,0.0,0.0,2.65967,0.47648,0.0,2,False,True,
01_09_10_42_55_661,67.86,83.33,-2.95,0.0,358.0,2800,0.009678869508206844,13107,706.51717,0.0,0.0,2.66741,0.36036,0.0,2,False,True,
01_09_10_42_55_671,67.86,83.33,-2.95,0.0,358.0,2800,0.009678869508206844,13107,706.51717,0.0,0.0,2.66741,0.40294,0.0,2,False,True,
01_09_10_42_55_678,67.86,83.33,-2.95,0.0,358.0,2800,0.009678869508206844,13107,706.51717,0.0,0.0,2.66741,0.40294,0.0,2,False,True,
01_09_10_42_55_698,67.86,83.33,-2.95,0.0,358.0,2800,0.009678869508206844,13107,706.25911,0.0,0.0,2.64806,0.47003,0.0,2,False,True,
01_09_10_42_55_705,67.86,83.33,-2.95,0.0,358.0,2800,0.009678869508206844,13107,706.25911,0.0,0.0,2.64806,0.47003,0.0,2,False,True,
01_09_10_42_55_721,67.86,83.33,-2.95,0.0,358.0,2800,0.009678869508206844,13107,706.51717,0.0,0.0,2.66741,0.41197,0.0,2,False,True,
01_09_10_42_55_721,67.86,83.33,-2.95,0.0,358.0,2800,0.009678869508206844,13107,706.51717,0.0,0.0,2.66741,0.41197,0.0,2,False,True,
01_09_10_42_55_751,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.25911,0.0,0.0,2.66096,0.461,0.0,2,False,True,
01_09_10_42_55_760,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.51717,0.0,0.0,2.66741,0.34616,0.0,2,False,True,
01_09_10_42_55_775,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.25911,0.0,0.0,2.67257,0.4881,0.0,2,False,True,
01_09_10_42_55_783,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.25911,0.0,0.0,2.66999,0.40681,0.0,2,False,True,
01_09_10_42_55_790,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.25911,0.0,0.0,2.66999,0.40681,0.0,2,False,True,
01_09_10_42_55_798,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.25911,0.0,0.0,2.66612,0.48036,0.0,2,False,True,
01_09_10_42_55_816,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.25911,0.0,0.0,2.66999,0.36294,0.0,2,False,True,
01_09_10_42_55_816,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.25911,0.0,0.0,2.66999,0.36294,0.0,2,False,True,
01_09_10_42_55_829,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.25911,0.0,0.0,2.6687,0.42358,0.0,2,False,True,
01_09_10_42_55_848,68.73,83.22,-2.96,0.0,358.0,2800,0.008674952201545238,13107,706.51717,0.0,0.0,2.66741,0.35003,0.0,2,False,True,
01_09_10_42_55_856,69.68,82.49,-2.95,0.0,358.0,2800,0.009820290841162205,13107,706.51717,0.0,0.0,2.66741,0.35003,0.0,2,False,True,
01_09_10_42_55_873,69.68,82.49,-2.95,0.0,358.0,2800,0.009820290841162205,13107,706.51717,0.0,0.0,2.67257,0.45842,0.0,2,False,True,
01_09_10_42_55_885,69.68,82.49,-2.95,0.0,358.0,2800,0.009820290841162205,13107,706.25911,0.0,0.0,2.66612,0.38487,0.0,2,False,True,
01_09_10_42_55_906,69.68,82.49,-2.95,0.0,358.0,2800,0.009820290841162205,13107,706.25911,0.0,0.0,2.66999,0.45713,0.0,2,False,True,
01_09_10_42_55_914,69.68,82.49,-2.95,0.0,358.0,2800,0.009820290841162205,13107,706.25911,0.0,0.0,2.66999,0.45713,0.0,2,False,True,
01_09_10_42_55_923,69.68,82.49,-2.95,0.0,358.0,2800,0.009820290841162205,13107,706.25911,0.0,0.0,2.66612,0.47777,0.0,2,False,True,
01_09_10_42_55_932,69.68,82.49,-2.95,0.0,358.0,2800,0.009820290841162205,13107,706.51717,0.0,0.0,2.6687,0.46229,0.0,2,False,True,
01_09_10_42_55_949,69.68,82.49,-2.95,0.0,358.0,2800,0.009820290841162205,13107,706.25911,0.0,0.0,2.67128,0.49584,0.0,2,False,True,
01_09_10_42_55_957,70.18,81.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.67128,0.49584,0.0,2,False,True,
01_09_10_42_55_966,70.18,81.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.67128,0.36423,0.0,2,False,True,
01_09_10_42_55_984,70.18,81.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66741,0.40423,0.0,2,False,True,
01_09_10_42_55_992,70.18,81.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.67257,0.47132,0.0,2,False,True,
01_09_10_42_56_007,70.18,81.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.6687,0.36294,0.0,2,False,True,
01_09_10_42_56_007,70.18,81.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.6687,0.36294,0.0,2,False,True,
01_09_10_42_56_041,70.18,81.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66741,0.43003,0.0,2,False,True,
01_09_10_42_56_041,70.18,81.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66741,0.43003,0.0,2,False,True,
01_09_10_42_56_057,70.62,80.93,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.48036,0.0,2,False,True,
01_09_10_42_56_067,70.62,80.93,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.37455,0.0,2,False,True,
01_09_10_42_56_067,70.62,80.93,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.37455,0.0,2,False,True,
01_09_10_42_56_088,70.62,80.93,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66225,0.47519,0.0,2,False,True,
01_09_10_42_56_102,70.62,80.93,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66483,0.34745,0.0,2,False,True,
01_09_10_42_56_114,70.62,80.93,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.65451,0.47132,0.0,2,False,True,
01_09_10_42_56_122,70.62,80.93,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.65451,0.47132,0.0,2,False,True,
01_09_10_42_56_130,70.62,80.93,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.6687,0.40939,0.0,2,False,True,
01_09_10_42_56_139,70.62,80.93,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66225,0.47261,0.0,2,False,True,
01_09_10_42_56_157,71.07,80.14,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.6687,0.32294,0.0,2,False,True,
01_09_10_42_56_169,71.07,80.14,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66741,0.3552,0.0,2,False,True,
01_09_10_42_56_177,71.07,80.14,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66999,0.39003,0.0,2,False,True,
01_09_10_42_56_194,71.07,80.14,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.45842,0.0,2,False,True,
01_09_10_42_56_202,71.07,80.14,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.65967,0.47519,0.0,2,False,True,
01_09_10_42_56_210,71.07,80.14,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66612,0.38229,0.0,2,False,True,
01_09_10_42_56_226,71.07,80.14,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66999,0.39778,0.0,2,False,True,
01_09_10_42_56_237,71.07,80.14,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.45842,0.0,2,False,True,
01_09_10_42_56_246,71.57,79.28,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.35391,0.0,2,False,True,
01_09_10_42_56_254,71.57,79.28,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.46874,0.0,2,False,True,
01_09_10_42_56_271,71.57,79.28,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.46874,0.0,2,False,True,
01_09_10_42_56_280,71.57,79.28,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66741,0.37713,0.0,2,False,True,
01_09_10_42_56_296,71.57,79.28,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66354,0.38358,0.0,2,False,True,
01_09_10_42_56_296,71.57,79.28,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66354,0.38358,0.0,2,False,True,
01_09_10_42_56_316,71.57,79.28,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.68161,0.27907,0.0,2,False,True,
01_09_10_42_56_331,71.57,79.28,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.70354,0.38616,0.0,2,False,True,
01_09_10_42_56_342,71.57,79.28,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66225,0.38487,0.0,2,False,True,
01_09_10_42_56_352,72.03,78.48,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.70096,0.37842,0.0,2,False,True,
01_09_10_42_56_364,72.03,78.48,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.36681,0.0,2,False,True,
