time,X,Y,Z,E1,E2,S_LP,S_RS,S_WS,R_LP,R_RS,R_WS,MPT,MPA,MPW,LOAD,CONTACT,BEAD_NUMBER,LASER_ON
02_24_14_36_59_673,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.37584,6,False
02_24_14_36_59_683,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.421,6,False
02_24_14_36_59_703,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.40935,0.40939,6,False
02_24_14_36_59_711,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.37971,6,False
02_24_14_36_59_722,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.39391,6,False
02_24_14_36_59_741,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.42745,6,False
02_24_14_36_59_869,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.381,6,False
02_24_14_37_00_001,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.37455,6,False
02_24_14_37_00_010,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.32165,6,False
02_24_14_37_00_117,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.38874,6,False
02_24_14_37_00_125,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.38745,6,False
02_24_14_37_00_133,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.36552,6,False
02_24_14_37_00_289,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.40677,0.38616,6,False
02_24_14_37_00_343,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.39645,0.41971,6,False
02_24_14_37_00_391,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,1.98743,4.92286,6,False
02_24_14_37_00_424,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,706.51717,0.0,0.0,1.89968,4.92286,6,False
02_24_14_37_00_472,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,0,0.0,1.2123,706.77523,0.0,0.0,1.83646,4.9306,6,False
02_24_14_37_00_543,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,1865,0.0,1.2123,1468.8263,265.797,0.0,2.16549,4.92157,6,True
02_24_14_37_00_660,10.0,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,2833,0.0,3.5025,1939.01155,485.331,0.0,2.41064,4.92157,6,True
02_24_14_37_00_737,9.99,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,2833,0.0,3.5025,1954.75321,607.801,0.0,2.39,4.92673,6,True
02_24_14_37_00_801,9.99,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,2834,0.00165,3.4973,1955.52739,661.8,0.0,2.40161,4.92286,6,True
02_24_14_37_00_853,9.99,-0.01,13.5,-0.0,0.0,0,0.01,3.5156,2836,0.00165,3.4973,1969.46263,721.294,0.0,2.42613,4.92028,6,True
02_24_14_37_00_898,9.92,0.67,13.51,-0.0,0.0,0,0.01,3.5156,2836,0.00999,3.4895,1931.52781,979.017,0.0,2.42097,4.92028,6,True
02_24_14_37_00_946,9.92,0.67,13.51,-0.0,0.0,0,0.01,3.5156,2836,0.00999,3.4895,1900.81868,968.041,0.0,2.40032,4.92286,6,True
02_24_14_37_01_010,9.92,0.67,13.51,-0.0,0.0,0,0.01,3.5156,2836,0.00999,3.5051,1952.43067,845.947,0.0,2.4171,4.92415,6,True
02_24_14_37_01_089,9.79,1.87,13.51,-0.0,0.0,0,0.01,3.5156,2837,0.00998,3.5051,1916.04422,1208.792,0.0,2.40548,4.92157,6,True
02_24_14_37_01_154,9.69,2.5,13.5,-0.0,0.0,0,0.01,3.5156,2837,0.00998,3.5207,1914.75392,1372.974,2.9325147693575215,2.41968,4.92157,6,True
02_24_14_37_01_202,9.69,2.5,13.5,-0.0,0.0,0,0.01,3.5156,2837,0.00998,3.5207,1932.81811,1217.405,4.405137446493582,2.4158,4.93318,6,True
02_24_14_37_01_259,9.4,3.42,13.49,-0.0,0.0,0,0.01,3.5156,2840,0.00999,3.4662,1921.20541,1001.203,4.9499726830054325,2.4029,4.92286,6,True
02_24_14_37_01_336,8.8,4.72,13.49,-0.0,0.0,0,0.01,3.5156,2840,0.00998,3.4662,1923.26989,1088.756,5.097174043771705,2.40806,4.92415,6,True
02_24_14_37_01_397,8.8,4.72,13.49,-0.0,0.0,0,0.01,3.5156,2840,0.00998,3.4818,1927.65691,1068.612,5.096784187112497,2.39903,4.92415,6,True
02_24_14_37_01_450,8.32,5.5,13.5,-0.0,0.0,0,0.01,3.5156,2840,0.00998,3.4818,1913.20556,1267.417,5.101522002549827,2.37839,4.92931,6,True
02_24_14_37_01_540,7.77,6.25,13.51,-0.0,0.0,0,0.01,3.5156,2840,0.00999,3.4662,1916.81839,1048.61,4.872566643977279,2.40935,4.92028,6,True
02_24_14_37_01_651,7.19,6.91,13.51,-0.0,0.0,0,0.01,3.5156,2838,0.00998,3.4869,1937.46319,591.606,4.555558285490374,2.41451,4.91383,6,True
02_24_14_37_01_797,6.51,7.57,13.51,-0.0,0.0,0,0.01,3.5156,2838,0.00998,3.5025,1917.33451,977.409,4.085616688457202,2.4171,4.92028,6,True
02_24_14_37_01_887,5.75,8.15,13.5,-0.0,0.0,0,0.01,3.5156,2840,0.00999,3.5051,1911.91526,1054.672,3.838984579937773,2.39645,4.92415,6,True
02_24_14_37_01_964,4.58,8.84,13.51,-0.0,0.0,0,0.01,3.5156,2840,0.00998,3.5077,1913.72168,1217.2,3.769625047998806,2.41193,4.92673,6,True
02_24_14_37_02_040,3.75,9.23,13.5,-0.0,0.0,0,0.01,3.5156,2840,0.00998,3.4869,1925.59243,701.371,3.8493862254260742,2.39258,4.92286,6,True
02_24_14_37_02_088,3.75,9.23,13.5,-0.0,0.0,0,0.01,3.5156,2840,0.00998,3.4869,1924.56019,603.229,3.59676674042118,2.39903,4.92286,6,True
02_24_14_37_02_159,2.86,9.55,13.5,-0.0,0.0,0,0.01,3.5156,2840,0.00999,3.4766,1908.04436,1056.968,3.687071066578457,2.41064,4.92286,6,True
02_24_14_37_02_289,1.92,9.77,13.5,-0.0,0.0,0,0.01,3.5156,2841,0.00998,3.4402,1926.88273,1260.967,3.596611658908979,2.39,4.92673,6,True
02_24_14_37_02_385,0.93,9.92,13.51,-0.0,0.0,0,0.01,3.5156,2841,0.00998,3.4143,1937.97931,1385.177,3.760884864297231,2.39903,4.92544,6,True
02_24_14_37_02_455,0.02,9.96,13.5,-0.0,0.0,0,0.01,3.5156,2842,0.00998,3.4143,1947.78559,1070.775,3.843404410480375,2.37968,4.91899,6,True
02_24_14_37_02_524,-0.98,9.91,13.5,-0.0,0.0,0,0.01,3.5156,2842,0.00999,3.5103,1947.52753,948.097,3.6767411932987613,2.40806,4.92286,6,True
02_24_14_37_02_570,-0.98,9.91,13.5,-0.0,0.0,0,0.01,3.5156,2842,0.00999,3.5103,1939.01155,1116.053,3.6809485995460465,2.39,4.92415,6,True
02_24_14_37_02_627,-1.89,9.8,13.5,-0.0,0.0,0,0.01,3.5156,2842,0.00998,3.5283,1928.43109,1238.418,3.681052776041115,2.4029,4.92157,6,True
02_24_14_37_02_771,-2.78,9.58,13.5,-0.0,0.0,0,0.01,3.5156,2842,0.00998,3.5181,1929.46333,1323.099,3.43185,2.40935,4.92028,6,True
02_24_14_37_02_833,-4.12,9.08,13.5,-0.0,0.0,0,0.01,3.5156,2842,0.00999,3.5181,1925.59243,1282.973,3.7598743609328222,2.36548,4.92544,6,True
02_24_14_37_02_887,-4.12,9.08,13.5,-0.0,0.0,0,0.01,3.5156,2842,0.00999,3.4558,1919.39899,1122.799,3.761329770506702,2.35387,4.92286,6,True
02_24_14_37_02_958,-4.91,8.68,13.5,-0.0,0.0,0,0.01,3.5156,2842,0.00998,3.4532,1933.33423,1262.449,3.759911448425348,2.34742,4.92673,6,True
02_24_14_37_03_057,-5.72,8.15,13.5,-0.0,0.0,0,0.01,3.5156,2842,0.00998,3.4532,1914.2378,1103.574,3.7601339656985626,2.38742,4.92544,6,True
02_24_14_37_03_139,-6.45,7.59,13.51,-0.0,0.0,0,0.01,3.5156,2842,0.00998,3.4532,1927.65691,1097.232,3.7639981034134435,2.39903,4.92286,6,True
02_24_14_37_03_214,-7.18,6.9,13.51,-0.0,0.0,0,0.01,3.5156,2842,0.00998,3.4818,1935.65677,1185.395,3.678220019588279,2.39,4.92157,6,True
02_24_14_37_03_255,-7.18,6.9,13.51,-0.0,0.0,0,0.01,3.5156,2844,0.00998,3.4818,1921.46347,1117.105,3.7637665522718065,2.36548,4.92028,6,True
02_24_14_37_03_355,-7.75,6.24,13.51,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4999,1930.75363,1015.068,3.841907501489332,2.40032,4.9177,6,True
02_24_14_37_03_394,-7.75,6.24,13.51,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4999,1938.23737,1129.342,3.682387868286012,2.42613,4.92028,6,True
02_24_14_37_03_436,-8.55,5.09,13.51,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5077,1945.20499,1065.861,3.683419629230425,2.39774,4.92931,6,True
02_24_14_37_03_491,-8.55,5.09,13.51,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5077,1942.62439,1118.883,3.6852363404536215,2.37323,4.92028,6,True
02_24_14_37_03_538,-8.94,4.34,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4636,1932.30199,1133.162,3.6858417118753213,2.35516,4.92673,6,True
02_24_14_37_03_596,-8.94,4.34,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4636,1922.23765,1064.554,3.680086662702388,2.31903,4.92157,6,True
02_24_14_37_03_868,-9.81,1.62,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4843,1931.01169,926.157,3.5185219656128335,2.38484,4.92415,6,True
02_24_14_37_04_008,-9.94,0.31,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5051,1920.17317,1013.106,3.438132145511571,2.40419,4.92544,6,True
02_24_14_37_04_076,-9.93,-0.65,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5051,1922.49571,705.859,3.433485072779551,2.40419,4.92028,6,True
02_24_14_37_04_115,-9.93,-0.65,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5129,1921.72153,671.929,3.3537492005217087,2.40419,4.92286,6,True
02_24_14_37_04_167,-9.85,-1.52,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.5129,1924.04407,862.304,3.518244532789044,2.40677,4.92415,6,True
02_24_14_37_04_229,-9.85,-1.52,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4921,1919.39899,1031.062,3.516539822396442,2.41839,4.9177,6,True
02_24_14_37_04_274,-9.85,-1.52,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4921,1911.91526,1100.012,3.5161531742800967,2.39,4.92673,6,True
02_24_14_37_04_316,-9.85,-1.52,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4792,1915.5281,1145.436,3.441020715209369,2.37193,4.92286,6,True
02_24_14_37_04_378,-9.85,-1.52,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4792,1915.01198,969.539,3.603583719715694,2.42355,4.92286,6,True
02_24_14_37_04_545,-8.64,-5.0,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.448,1908.81854,852.293,3.191142344051735,2.4029,4.91899,6,True
02_24_14_37_04_599,-8.13,-5.77,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.448,1917.85063,811.219,3.512760744770415,2.40161,4.92415,6,True
02_24_14_37_04_662,-8.13,-5.77,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4999,1898.23808,932.207,3.5230469774046442,2.42226,4.92931,6,True
02_24_14_37_04_729,-7.54,-6.52,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4999,1899.27032,885.104,3.4395209888151577,2.41968,4.93189,6,True
02_24_14_37_04_781,-7.54,-6.52,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5077,1883.78672,1052.789,3.512730972121264,2.41451,4.92286,6,True
02_24_14_37_04_823,-6.88,-7.21,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.5077,1895.14136,856.643,3.5204633832068186,2.40548,4.92544,6,True
02_24_14_37_04_874,-6.88,-7.21,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.5077,1893.85106,711.524,3.4313217354978534,2.39645,4.93189,6,True
02_24_14_37_05_023,-5.37,-8.39,13.48,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4895,1898.23808,640.157,3.3483916456263,2.41322,4.92286,6,True
02_24_14_37_05_092,-5.37,-8.39,13.48,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4895,1898.49614,1139.992,3.439247319545368,2.41451,4.92286,6,True
02_24_14_37_05_137,-4.55,-8.87,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4818,1915.5281,1117.201,3.606436435388817,2.41839,4.92028,6,True
02_24_14_37_05_217,-3.23,-9.43,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.474,1939.01155,1014.108,3.60164838997368,2.43774,4.92028,6,True
02_24_14_37_05_276,-3.23,-9.43,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.474,1930.49557,730.992,3.3523456209794356,2.40032,4.92544,6,True
02_24_14_37_05_333,-2.31,-9.7,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4506,1917.07645,970.053,3.4364384168059816,2.41193,4.92286,6,True
02_24_14_37_05_376,-2.31,-9.7,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4506,1908.30242,1045.975,3.5178085227169484,2.4158,4.92673,6,True
02_24_14_37_05_422,-1.37,-9.86,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4506,1908.30242,900.059,3.598307499714275,2.41839,4.91899,6,True
02_24_14_37_05_478,-1.37,-9.86,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4921,1916.04422,933.409,3.598888746891184,2.41193,4.92286,6,True
02_24_14_37_05_536,-0.46,-9.94,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4921,1930.75363,1051.937,3.60164838997368,2.41839,4.91899,6,True
02_24_14_37_05_579,-0.46,-9.94,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4895,1921.46347,1132.156,3.607016372640967,2.41064,0.51003,6,True
02_24_14_37_05_627,0.54,-9.95,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4895,1918.10869,1207.898,3.598859686761905,2.41064,3.11386,6,True
02_24_14_37_05_701,1.49,-9.85,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5025,1906.23794,1261.405,3.8449188704054604,2.42484,4.91899,6,True
02_24_14_37_05_763,1.49,-9.85,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5025,1915.5281,1010.772,3.678295840807262,2.42097,4.92286,6,True
02_24_14_37_05_829,2.44,-9.69,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5077,1917.33451,1127.225,3.594003348982858,2.41451,4.92544,6,True
02_24_14_37_06_005,4.58,-8.85,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4947,1923.26989,1129.446,3.6849903799060315,2.4158,4.92286,6,True
02_24_14_37_06_168,5.42,-8.36,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.461,1913.20556,1013.711,3.5994311595723008,2.4158,4.92415,6,True
02_24_14_37_06_211,6.17,-7.81,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.461,1919.14093,754.69,3.6013289606060708,2.43903,4.92286,6,True
02_24_14_37_06_248,6.17,-7.81,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.5025,1935.65677,1081.91,3.6748443916035414,2.4171,4.92157,6,True
02_24_14_37_06_333,6.85,-7.2,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.5025,1928.94721,994.677,3.601909720203992,2.41451,4.92673,6,True
02_24_14_37_06_397,6.85,-7.2,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4973,1936.43095,962.567,9.982581277530375,2.4171,4.9306,6,True
02_24_14_37_06_450,7.5,-6.54,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4973,1942.36633,1011.82,3.7609126724772537,2.4158,4.92544,6,True
02_24_14_37_06_510,7.5,-6.54,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4895,1948.04365,726.4,3.6918899665347555,2.42097,4.92157,6,True
02_24_14_37_06_561,8.34,-5.42,13.49,-0.0,0.0,0,0.01,3.5156,2845,0.00998,3.4895,1944.43081,1120.992,3.8400196575017684,2.41451,4.92157,6,True
02_24_14_37_06_622,8.82,-4.59,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4921,1936.17289,894.448,3.6849903799060315,2.41451,4.92931,6,True
02_24_14_37_06_710,8.82,-4.59,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4792,1914.75392,699.379,3.4319414221399525,2.40161,4.92544,6,True
02_24_14_37_06_766,9.23,-3.69,13.5,0.0,0.0,0,0.01,3.5156,2845,0.00999,3.4792,1932.04393,631.794,3.3471108056053356,2.40677,4.92157,6,True
02_24_14_37_06_848,9.53,-2.86,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00957,3.461,1907.27018,875.669,3.512730972121264,2.42097,4.92157,6,True
02_24_14_37_06_917,9.73,-2.19,13.51,-0.0,0.0,0,0.01,3.5156,2845,0.00321,3.4869,1889.7221,958.221,3.6767032668546964,2.37064,4.9177,6,True
02_24_14_37_06_973,9.73,-2.19,13.51,-0.0,0.0,0,0.01,3.5156,2845,0.00321,3.4869,1880.17388,864.15,3.6052762810220247,2.33839,4.92157,6,True
02_24_14_37_07_025,9.79,-1.99,13.51,-0.0,0.0,0,0.01,3.5156,2845,0.0,3.4869,1907.7863,1226.803,3.4395209888151577,2.42355,4.92286,6,True
02_24_14_37_07_085,9.79,-1.99,13.51,-0.0,0.0,0,0.01,3.5156,2845,0.0,3.4999,1900.56062,1064.988,3.1936430471328507,2.41322,4.92544,6,True
02_24_14_37_07_157,9.8,-1.99,13.51,0.0,0.0,0,0.01,3.5156,2845,0.0,3.5051,1909.85078,1053.841,2.1721076981816534,2.42613,4.92415,6,True
02_24_14_37_07_213,9.8,-1.99,13.51,0.0,0.0,0,0.01,3.5156,2845,0.0,3.5051,1892.3027,1265.108,1.9233296545314325,2.41968,4.92544,6,True
02_24_14_37_07_260,9.8,-1.98,13.5,-0.0,0.0,0,0.01,3.5156,2845,0.00165,3.5051,1744.43434,0.033,1.045085146052703,2.40935,4.91899,6,False
02_24_14_37_07_303,9.8,-1.98,13.5,-0.0,0.0,0,0.01,3.5156,1879,0.00165,3.5051,1531.01875,0.0,0.0,2.47387,4.9177,6,False
02_24_14_37_07_336,9.79,-1.89,13.75,-0.0,0.0,0,0.01,3.5156,1879,0.00893,3.5051,1522.24471,0.0,0.0,2.47903,0.37326,6,False
02_24_14_37_07_383,9.79,-1.89,13.75,-0.0,0.0,0,0.01,3.5156,0,0.00893,3.5051,1518.37381,0.0,0.0,2.40032,0.35133,6,False
02_24_14_37_07_421,9.79,-1.89,13.75,-0.0,0.0,0,0.01,3.5156,0,0.00893,3.5051,1524.56725,0.0,0.0,2.41193,0.27907,6,False
02_24_14_37_07_457,9.81,-1.63,14.51,-0.0,0.0,0,0.01,3.5156,0,0.01,3.5051,1521.72859,0.0,0.0,2.42226,0.37326,6,False
02_24_14_37_07_511,9.81,-1.63,14.51,-0.0,0.0,0,0.01,3.5156,0,0.01,3.5051,1465.98764,0.0,0.0,2.42226,0.57971,6,False
02_24_14_37_07_546,9.85,-1.33,15.4,-0.0,0.0,0,0.01,3.5156,0,0.01,3.5051,1362.24754,0.0,0.0,2.42226,0.41455,6,False
02_24_14_37_07_588,9.85,-1.33,15.4,-0.0,0.0,0,0.01,3.5156,0,0.01,3.5051,1279.92641,0.0,0.0,2.43129,0.24939,6,False
02_24_14_37_07_621,9.85,-1.33,15.4,-0.0,0.0,0,0.01,3.5156,0,0.01,3.5051,1197.60528,0.0,0.0,2.52806,0.31262,6,False
02_24_14_37_07_674,9.77,-0.89,16.73,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,1108.05847,0.0,0.0,2.40677,0.35003,6,False
02_24_14_37_07_703,9.77,-0.89,16.73,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,1063.4141,0.0,0.0,2.46226,0.37068,6,False
02_24_14_37_07_734,10.01,-0.26,23.63,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,1037.09198,0.0,0.0,2.36677,0.33842,6,False
02_24_14_37_07_788,10.01,-0.26,23.63,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,973.86729,0.0,0.0,2.43258,0.29068,6,False
02_24_14_37_07_824,10.01,-0.26,23.63,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,938.25502,0.0,0.0,2.36548,0.55777,6,False
02_24_14_37_07_859,10.0,-0.01,29.5,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,918.64246,0.0,0.0,2.45064,0.56293,6,False
02_24_14_37_07_914,10.0,-0.01,29.5,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,879.93347,0.0,0.0,2.41193,0.24036,6,False
02_24_14_37_07_946,9.99,-0.01,29.56,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,865.22405,0.0,0.0,2.45451,0.41197,6,False
02_24_14_37_07_990,9.99,-0.01,29.56,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,844.83731,0.0,0.0,2.41193,0.4739,6,False
02_24_14_37_08_040,9.99,-0.01,29.59,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,817.48295,0.0,0.0,2.41839,0.32165,6,False
02_24_14_37_08_184,10.0,-0.01,29.64,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,765.35484,0.0,0.0,2.4171,0.38358,6,False
02_24_14_37_08_238,10.0,-0.01,29.64,-0.0,0.0,0,0.01,3.5156,0,0.0,3.5051,753.22602,0.0,0.0,2.42226,0.21197,6,False
02_24_14_37_08_280,10.0,-0.01,29.64,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,744.71004,0.0,0.0,2.41968,0.35133,6,False
02_24_14_37_08_324,10.0,-0.01,29.64,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,741.61333,0.0,0.0,2.42097,0.40423,6,False
02_24_14_37_08_375,10.0,-0.01,29.64,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,737.74243,0.0,0.0,2.42355,0.36036,6,False
02_24_14_37_08_427,10.0,-0.01,29.64,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,731.29093,0.0,0.0,2.41968,0.421,6,False
02_24_14_37_08_465,10.0,-0.01,29.64,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,726.38779,0.0,0.0,2.42355,0.41842,6,False
02_24_14_37_08_523,10.02,-0.04,29.84,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,710.64613,0.0,0.0,2.41968,0.36423,6,False
02_24_14_37_08_666,10.02,-0.05,29.89,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42355,0.36294,6,False
02_24_14_37_08_715,10.04,-0.07,29.97,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42097,0.34616,6,False
02_24_14_37_08_770,10.04,-0.07,29.97,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.48493,0.0,0.0,2.42355,0.34874,6,False
02_24_14_37_08_813,10.04,-0.08,30.0,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.48493,0.0,0.0,2.42097,0.41971,6,False
02_24_14_37_08_856,10.04,-0.08,30.0,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42226,0.37455,6,False
02_24_14_37_08_902,10.05,-0.09,30.08,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.41968,0.35133,6,False
02_24_14_37_08_938,10.05,-0.09,30.08,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.48493,0.0,0.0,2.42484,0.39649,6,False
02_24_14_37_08_991,10.05,-0.09,30.08,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42226,0.41197,6,False
02_24_14_37_09_029,10.06,-0.1,30.09,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42097,0.31262,6,False
02_24_14_37_09_072,10.06,-0.1,30.09,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42097,0.39778,6,False
02_24_14_37_09_105,10.08,-0.12,30.17,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.48493,0.0,0.0,2.42355,0.34358,6,False
02_24_14_37_09_157,10.08,-0.12,30.17,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42097,0.34745,6,False
02_24_14_37_09_188,10.08,-0.12,30.17,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42097,0.36681,6,False
02_24_14_37_09_241,10.09,-0.14,30.24,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.41968,0.32036,6,False
02_24_14_37_09_390,10.1,-0.15,30.26,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42613,0.37842,6,False
02_24_14_37_09_438,10.12,-0.17,30.33,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.48493,0.0,0.0,2.42355,0.40423,6,False
02_24_14_37_09_481,10.12,-0.17,30.33,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.48493,0.0,0.0,2.4029,0.3952,6,False
02_24_14_37_09_537,10.13,-0.19,30.36,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.41839,0.43003,6,False
02_24_14_37_09_572,10.13,-0.19,30.36,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.44548,0.39649,6,False
02_24_14_37_09_630,10.14,-0.2,30.42,0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.41839,0.37584,6,False
02_24_14_37_09_767,10.15,-0.22,30.43,-0.0,0.0,0,0.01,3.5156,0,0.0,0.0,705.22687,0.0,0.0,2.42226,0.43648,6,False
